sentences,sentences_labels,Subject,Object,relations,labels,filename,relations_id,cleaned_text,Combinations,Combination_spin_text
[E1]William Saliba[/E1] today signed new 4yr contract at [E2]Arsenal[/E2].,[PER]William Saliba[/PER] today signed new 4yr contract at [ORG]Arsenal[/ORG].,William Saliba,Arsenal,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]William Saliba[/E1] today signed new 4yr contract at [E2]Arsenal[/E2].,[E2]Arsenal[/E2] employed [E1]William Saliba[/E1].,[E2]Arsenal[/E2] employed [E1]William Saliba[/E1].
[E1]Abdul Fatawu Issahaku[/E1] signs with football biggest sports brand [E2]Nike[/E2].,[PER]Abdul Fatawu Issahaku[/PER] signs with football biggest sports brand [ORG]Nike[/ORG].,Abdul Fatawu Issahaku,Nike,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Abdul Fatawu Issahaku[/E1] signs with football biggest sports brand [E2]Nike[/E2].,[E1]Abdul Fatawu Issahaku[/E1] signs with football biggest sports brand [E2]Nike[/E2].,[E1]Abdul Fatawu Issahaku[/E1] signs with football biggest sports brand [E2]Nike[/E2].
[E1]Abdul Fatawu Issahaku[/E1] signs with football biggest sports brand [E2]Nike[/E2].,[PER]Abdul Fatawu Issahaku[/PER] signs with football biggest sports brand [ORG]Nike[/ORG].,Abdul Fatawu Issahaku,Nike,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Abdul Fatawu Issahaku[/E1] signs with football biggest sports brand [E2]Nike[/E2].,[E1]Abdul Fatawu Issahaku[/E1] signs with football biggest sports brand [E2]Nike[/E2].,[E1]Abdul Fatawu Issahaku[/E1] sign with football biggest sports brand [E2]Nike[/E2] .
[E1]Abdul Fatawu Issahaku[/E1] signs with football biggest sports brand [E2]Nike[/E2].,[PER]Abdul Fatawu Issahaku[/PER] signs with football biggest sports brand [ORG]Nike[/ORG].,Abdul Fatawu Issahaku,Nike,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Abdul Fatawu Issahaku[/E1] signs with football biggest sports brand [E2]Nike[/E2].,[E2]Nike[/E2] employed [E1]Abdul Fatawu Issahaku[/E1].,[E2]Nike[/E2] employed [E1]Abdul Fatawu Issahaku[/E1].
[E1]Tomiyasu[/E1] ends his partnership with Nike to sign for [E2]ASICS[/E2].,[PER]Tomiyasu[/PER] ends his partnership with Nike to sign for [ORG]ASICS[/ORG].,Tomiyasu,ASICS,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Tomiyasu[/E1] ends his partnership with Nike to sign for [E2]ASICS[/E2].,[E1]Tomiyasu[/E1] ends his partnership with Nike to sign for [E2]ASICS[/E2].,[E1]Tomiyasu[/E1] ends his partnership with Nike to sign for [E2]ASICS[/E2].
[E1]Tomiyasu[/E1] ends his partnership with Nike to sign for [E2]ASICS[/E2].,[PER]Tomiyasu[/PER] ends his partnership with Nike to sign for [ORG]ASICS[/ORG].,Tomiyasu,ASICS,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Tomiyasu[/E1] ends his partnership with Nike to sign for [E2]ASICS[/E2].,[E1]Tomiyasu[/E1] ends his partnership with Nike to sign for [E2]ASICS[/E2].,[E1]Tomiyasu[/E1] ends his partnership with Nike to contract for [E2]ASICS[/E2] .
[E1]Tomiyasu[/E1] ends his partnership with Nike to sign for [E2]ASICS[/E2].,[PER]Tomiyasu[/PER] ends his partnership with Nike to sign for [ORG]ASICS[/ORG].,Tomiyasu,ASICS,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Tomiyasu[/E1] ends his partnership with Nike to sign for [E2]ASICS[/E2].,[E2]ASICS[/E2] employed [E1]Tomiyasu[/E1].,[E2]ASICS[/E2] employed [E1]Tomiyasu[/E1].
[E1]Tomiyasu[/E1] ends his partnership with Nike to sign for [E2]ASICS[/E2].,[PER]Tomiyasu[/PER] ends his partnership with Nike to sign for [ORG]ASICS[/ORG].,Tomiyasu,ASICS,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Tomiyasu[/E1] ends his partnership with Nike to sign for [E2]ASICS[/E2].,[E2]ASICS[/E2] employed [E1]Tomiyasu[/E1].,[E2]ASICS[/E2] engage [E1]Tomiyasu[/E1] .
[E2]NEW BALANCE[/E2] SIGNS GLOBAL FOOTBALL STAR [E1]RAHEEM STERLING[/E1].,[ORG]NEW BALANCE[/ORG] SIGNS GLOBAL FOOTBALL STA[PER]R RAHEEM STERLI[/PER]NG.,RAHEEM STERLING,NEW BALANCE,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]NEW BALANCE[/E2] SIGNS GLOBAL FOOTBALL STAR [E1]RAHEEM STERLING[/E1].,[E2]NEW BALANCE[/E2] SIGNS GLOBAL FOOTBALL STAR [E1]RAHEEM STERLING[/E1].,[E2]NEW BALANCE[/E2] SIGNS GLOBAL FOOTBALL STAR [E1]RAHEEM STERLING[/E1].
[E2]NEW BALANCE[/E2] SIGNS GLOBAL FOOTBALL STAR [E1]RAHEEM STERLING[/E1].,[ORG]NEW BALANCE[/ORG] SIGNS GLOBAL FOOTBALL STA[PER]R RAHEEM STERLI[/PER]NG.,RAHEEM STERLING,NEW BALANCE,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]NEW BALANCE[/E2] SIGNS GLOBAL FOOTBALL STAR [E1]RAHEEM STERLING[/E1].,[E2]NEW BALANCE[/E2] SIGNS GLOBAL FOOTBALL STAR [E1]RAHEEM STERLING[/E1].,[E2]NEW BALANCE[/E2] signal GLOBAL football_game STAR [E1]RAHEEM STERLING[/E1] .
[E2]NEW BALANCE[/E2] SIGNS GLOBAL FOOTBALL STAR [E1]RAHEEM STERLING[/E1].,[ORG]NEW BALANCE[/ORG] SIGNS GLOBAL FOOTBALL STA[PER]R RAHEEM STERLI[/PER]NG.,RAHEEM STERLING,NEW BALANCE,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]NEW BALANCE[/E2] SIGNS GLOBAL FOOTBALL STAR [E1]RAHEEM STERLING[/E1].,[E1]RAHEEM STERLING[/E1]employed[E2]NEW BALANCE[/E2].,[E1]RAHEEM STERLING[/E1]employed[E2]NEW BALANCE[/E2].
NFL Pro Bowler [E1]Chase Young[/E1] has signed with [E2]New Balance[/E2] becoming the brandâs 1st American Football athlete.,NFL Pro Bowler [PER]Chase Young[/PER] has signed with [ORG]New Balance[/ORG] becoming the brandâs 1st American Football athlete.,Chase Young,New Balance,employedBy,"['PER', 'ORG']",Admin.txt,2,NFL Pro Bowler [E1]Chase Young[/E1] has signed with [E2]New Balance[/E2] becoming the brandâs 1st American Football athlete.,NFL Pro Bowler [E1]Chase Young[/E1] has signed with [E2]New Balance[/E2] becoming the brandâs 1st American Football athlete.,NFL Pro Bowler [E1]Chase Young[/E1] has signed with [E2]New Balance[/E2] becoming the brandâs 1st American Football athlete.
NFL Pro Bowler [E1]Chase Young[/E1] has signed with [E2]New Balance[/E2] becoming the brandâs 1st American Football athlete.,NFL Pro Bowler [PER]Chase Young[/PER] has signed with [ORG]New Balance[/ORG] becoming the brandâs 1st American Football athlete.,Chase Young,New Balance,employedBy,"['PER', 'ORG']",Admin.txt,2,NFL Pro Bowler [E1]Chase Young[/E1] has signed with [E2]New Balance[/E2] becoming the brandâs 1st American Football athlete.,NFL Pro Bowler [E1]Chase Young[/E1] has signed with [E2]New Balance[/E2] becoming the brandâs 1st American Football athlete.,NFL pro bowler [E1]Chase Young[/E1] has gestural with [E2]New Balance[/E2] becoming the brandâs 1st American Football athlete .
NFL Pro Bowler [E1]Chase Young[/E1] has signed with [E2]New Balance[/E2] becoming the brandâs 1st American Football athlete.,NFL Pro Bowler [PER]Chase Young[/PER] has signed with [ORG]New Balance[/ORG] becoming the brandâs 1st American Football athlete.,Chase Young,New Balance,employedBy,"['PER', 'ORG']",Admin.txt,2,NFL Pro Bowler [E1]Chase Young[/E1] has signed with [E2]New Balance[/E2] becoming the brandâs 1st American Football athlete.,NFL Pro Bowler [E2]New Balance[/E2] employed [E1]Chase Young[/E1] becoming the brandâs 1st American Football athlete.,NFL Pro Bowler [E2]New Balance[/E2] employed [E1]Chase Young[/E1] becoming the brandâs 1st American Football athlete.
[E2]Real Madrid[/E2] have reached an agreement with Borussia Dortmund to sign [E1]Jude Bellingham[/E1].,[ORG]Real Madrid[/ORG] have reached an agreement with Borussia Dortmund to sig[PER]n Jude Bellingh[/PER]am.,Jude Bellingham,Real Madrid,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Real Madrid[/E2] have reached an agreement with Borussia Dortmund to sign [E1]Jude Bellingham[/E1].,[E2]Real Madrid[/E2] have reached an agreement with Borussia Dortmund to sign [E1]Jude Bellingham[/E1].,[E2]Real Madrid[/E2] have reached an agreement with Borussia Dortmund to sign [E1]Jude Bellingham[/E1].
[E2]Real Madrid[/E2] have reached an agreement with Borussia Dortmund to sign [E1]Jude Bellingham[/E1].,[ORG]Real Madrid[/ORG] have reached an agreement with Borussia Dortmund to sig[PER]n Jude Bellingh[/PER]am.,Jude Bellingham,Real Madrid,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Real Madrid[/E2] have reached an agreement with Borussia Dortmund to sign [E1]Jude Bellingham[/E1].,[E2]Real Madrid[/E2] have reached an agreement with Borussia Dortmund to sign [E1]Jude Bellingham[/E1].,[E2]Real Madrid[/E2] have make an agreement with Borussia Dortmund to sign_on [E1]Jude Bellingham[/E1] .
[E2]Real Madrid[/E2] have reached an agreement with Borussia Dortmund to sign [E1]Jude Bellingham[/E1].,[ORG]Real Madrid[/ORG] have reached an agreement with Borussia Dortmund to sig[PER]n Jude Bellingh[/PER]am.,Jude Bellingham,Real Madrid,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Real Madrid[/E2] have reached an agreement with Borussia Dortmund to sign [E1]Jude Bellingham[/E1].,[E1]Jude Bellingham[/E1]employed[E2]Real Madrid[/E2].,[E1]Jude Bellingham[/E1]employed[E2]Real Madrid[/E2].
[E2]Tottenham[/E2] now close to appointing [E1]Ange Postecoglou[/E1] as new coach.,[ORG]Tottenham[/ORG] now close to appointin[PER]g Ange Postecogl[/PER]ou as new coach.,Ange Postecoglou,Tottenham,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Tottenham[/E2] now close to appointing [E1]Ange Postecoglou[/E1] as new coach.,[E2]Tottenham[/E2] now close to appointing [E1]Ange Postecoglou[/E1] as new coach.,[E2]Tottenham[/E2] now close to appointing [E1]Ange Postecoglou[/E1] as new coach.
[E2]Tottenham[/E2] now close to appointing [E1]Ange Postecoglou[/E1] as new coach.,[ORG]Tottenham[/ORG] now close to appointin[PER]g Ange Postecogl[/PER]ou as new coach.,Ange Postecoglou,Tottenham,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Tottenham[/E2] now close to appointing [E1]Ange Postecoglou[/E1] as new coach.,[E2]Tottenham[/E2] now close to appointing [E1]Ange Postecoglou[/E1] as new coach.,[E2]Tottenham[/E2] now close to appoint [E1]Ange Postecoglou[/E1] as fresh charabanc .
[E2]Tottenham[/E2] now close to appointing [E1]Ange Postecoglou[/E1] as new coach.,[ORG]Tottenham[/ORG] now close to appointin[PER]g Ange Postecogl[/PER]ou as new coach.,Ange Postecoglou,Tottenham,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Tottenham[/E2] now close to appointing [E1]Ange Postecoglou[/E1] as new coach.,[E1]Ange Postecoglou[/E1]employed[E2]Tottenham[/E2] as new coach.,[E1]Ange Postecoglou[/E1]employed[E2]Tottenham[/E2] as new coach.
[E2]Tottenham[/E2] now close to appointing [E1]Ange Postecoglou[/E1] as new coach.,[ORG]Tottenham[/ORG] now close to appointin[PER]g Ange Postecogl[/PER]ou as new coach.,Ange Postecoglou,Tottenham,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Tottenham[/E2] now close to appointing [E1]Ange Postecoglou[/E1] as new coach.,[E1]Ange Postecoglou[/E1]employed[E2]Tottenham[/E2] as new coach.,[E1]Ange Postecoglou[/E1]employed[E2]Tottenham[/E2] group_A new coach .
[E2]Arsenal[/E2] player [E1]Gabriel Martinelli[/E1] will miss final 2 games through injury.,[ORG]Arsenal[/ORG] playe[PER]r Gabriel Martinel[/PER]li will miss final 2 games through injury.,Gabriel Martinelli,Arsenal,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Arsenal[/E2] player [E1]Gabriel Martinelli[/E1] will miss final 2 games through injury.,[E2]Arsenal[/E2] player [E1]Gabriel Martinelli[/E1] will miss final 2 games through injury.,[E2]Arsenal[/E2] player [E1]Gabriel Martinelli[/E1] will miss final 2 games through injury.
[E2]Arsenal[/E2] player [E1]Gabriel Martinelli[/E1] will miss final 2 games through injury.,[ORG]Arsenal[/ORG] playe[PER]r Gabriel Martinel[/PER]li will miss final 2 games through injury.,Gabriel Martinelli,Arsenal,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Arsenal[/E2] player [E1]Gabriel Martinelli[/E1] will miss final 2 games through injury.,[E2]Arsenal[/E2] player [E1]Gabriel Martinelli[/E1] will miss final 2 games through injury.,[E2]Arsenal[/E2] player [E1]Gabriel Martinelli[/E1] volition miss final 2 game through wound .
[E2]Arsenal[/E2] player [E1]Gabriel Martinelli[/E1] will miss final 2 games through injury.,[ORG]Arsenal[/ORG] playe[PER]r Gabriel Martinel[/PER]li will miss final 2 games through injury.,Gabriel Martinelli,Arsenal,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Arsenal[/E2] player [E1]Gabriel Martinelli[/E1] will miss final 2 games through injury.,[E1]Gabriel Martinelli[/E1]employed[E2]Arsenal[/E2] will miss final 2 games through injury.,[E1]Gabriel Martinelli[/E1]employed[E2]Arsenal[/E2] will miss final 2 games through injury.
[E2]Arsenal[/E2] player [E1]Gabriel Martinelli[/E1] will miss final 2 games through injury.,[ORG]Arsenal[/ORG] playe[PER]r Gabriel Martinel[/PER]li will miss final 2 games through injury.,Gabriel Martinelli,Arsenal,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Arsenal[/E2] player [E1]Gabriel Martinelli[/E1] will miss final 2 games through injury.,[E1]Gabriel Martinelli[/E1]employed[E2]Arsenal[/E2] will miss final 2 games through injury.,[E1]Gabriel Martinelli[/E1]employed[E2]Arsenal[/E2] leave young_lady last 2 games through hurt .
[E2]Man City[/E2] football operations chief [E1]Omar Berrada[/E1] latest CFG employee targeted by others.,[ORG]Man City[/ORG] football operations chie[PER]f Omar Berra[/PER]da latest CFG employee targeted by others.,Omar Berrada,Man City,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Man City[/E2] football operations chief [E1]Omar Berrada[/E1] latest CFG employee targeted by others.,[E2]Man City[/E2] football operations chief [E1]Omar Berrada[/E1] latest CFG employee targeted by others.,[E2]Man City[/E2] football operations chief [E1]Omar Berrada[/E1] latest CFG employee targeted by others.
[E2]Man City[/E2] football operations chief [E1]Omar Berrada[/E1] latest CFG employee targeted by others.,[ORG]Man City[/ORG] football operations chie[PER]f Omar Berra[/PER]da latest CFG employee targeted by others.,Omar Berrada,Man City,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Man City[/E2] football operations chief [E1]Omar Berrada[/E1] latest CFG employee targeted by others.,[E2]Man City[/E2] football operations chief [E1]Omar Berrada[/E1] latest CFG employee targeted by others.,[E2]Man City[/E2] football operations chief [E1]Omar Berrada[/E1] former CFG employee targeted by others .
[E2]Man City[/E2] football operations chief [E1]Omar Berrada[/E1] latest CFG employee targeted by others.,[ORG]Man City[/ORG] football operations chie[PER]f Omar Berra[/PER]da latest CFG employee targeted by others.,Omar Berrada,Man City,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Man City[/E2] football operations chief [E1]Omar Berrada[/E1] latest CFG employee targeted by others.,[E1]Omar Berrada[/E1]employed[E2]Man City[/E2] latest CFG employee targeted by others.,[E1]Omar Berrada[/E1]employed[E2]Man City[/E2] latest CFG employee targeted by others.
[E2]Man City[/E2] football operations chief [E1]Omar Berrada[/E1] latest CFG employee targeted by others.,[ORG]Man City[/ORG] football operations chie[PER]f Omar Berra[/PER]da latest CFG employee targeted by others.,Omar Berrada,Man City,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Man City[/E2] football operations chief [E1]Omar Berrada[/E1] latest CFG employee targeted by others.,[E1]Omar Berrada[/E1]employed[E2]Man City[/E2] latest CFG employee targeted by others.,[E1]Omar Berrada[/E1]employed[E2]Man City[/E2] a_la_mode CFG employee direct by others .
[E2]Liverpool[/E2] to sign [E1]David Woodfine[/E1] as there new director of loan management.,[ORG]Liverpool[/ORG] to sig[PER]n David Woodfi[/PER]ne as there new director of loan management.,David Woodfine,Liverpool,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Liverpool[/E2] to sign [E1]David Woodfine[/E1] as there new director of loan management.,[E2]Liverpool[/E2] to sign [E1]David Woodfine[/E1] as there new director of loan management.,[E2]Liverpool[/E2] to sign [E1]David Woodfine[/E1] as there new director of loan management.
[E2]Liverpool[/E2] to sign [E1]David Woodfine[/E1] as there new director of loan management.,[ORG]Liverpool[/ORG] to sig[PER]n David Woodfi[/PER]ne as there new director of loan management.,David Woodfine,Liverpool,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Liverpool[/E2] to sign [E1]David Woodfine[/E1] as there new director of loan management.,[E2]Liverpool[/E2] to sign [E1]David Woodfine[/E1] as there new director of loan management.,[E2]Liverpool[/E2] to signalize [E1]David Woodfine[/E1] angstrom_unit at_that_place new conductor of loanword direction .
[E2]Liverpool[/E2] to sign [E1]David Woodfine[/E1] as there new director of loan management.,[ORG]Liverpool[/ORG] to sig[PER]n David Woodfi[/PER]ne as there new director of loan management.,David Woodfine,Liverpool,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Liverpool[/E2] to sign [E1]David Woodfine[/E1] as there new director of loan management.,[E1]David Woodfine[/E1]employed[E2]Liverpool[/E2] as there new director of loan management.,[E1]David Woodfine[/E1]employed[E2]Liverpool[/E2] as there new director of loan management.
[E2]Liverpool[/E2] to sign [E1]David Woodfine[/E1] as there new director of loan management.,[ORG]Liverpool[/ORG] to sig[PER]n David Woodfi[/PER]ne as there new director of loan management.,David Woodfine,Liverpool,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Liverpool[/E2] to sign [E1]David Woodfine[/E1] as there new director of loan management.,[E1]David Woodfine[/E1]employed[E2]Liverpool[/E2] as there new director of loan management.,[E1]David Woodfine[/E1]employed[E2]Liverpool[/E2] as there novel director of loan direction .
[E2]Aston Villa[/E2] done deal for[E1] Mateu Alemany[/E1] to join in senior football role from Barcelona this summer.,[ORG]Aston Villa[/ORG] done deal f[PER]or Mateu Alema[/PER]ny to join in senior football role from Barcelona this summer., Mateu Alemany,Aston Villa,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Aston Villa[/E2] done deal for[E1] Mateu Alemany[/E1] to join in senior football role from Barcelona this summer.,[E2]Aston Villa[/E2] done deal for[E1] Mateu Alemany[/E1] to join in senior football role from Barcelona this summer.,[E2]Aston Villa[/E2] done deal for[E1] Mateu Alemany[/E1] to join in senior football role from Barcelona this summer.
[E2]Aston Villa[/E2] done deal for[E1] Mateu Alemany[/E1] to join in senior football role from Barcelona this summer.,[ORG]Aston Villa[/ORG] done deal f[PER]or Mateu Alema[/PER]ny to join in senior football role from Barcelona this summer., Mateu Alemany,Aston Villa,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Aston Villa[/E2] done deal for[E1] Mateu Alemany[/E1] to join in senior football role from Barcelona this summer.,[E2]Aston Villa[/E2] done deal for[E1] Mateu Alemany[/E1] to join in senior football role from Barcelona this summer.,[E2]Aston Villa[/E2] done deal for[E1] Mateu Alemany[/E1] to join inch elder football role from Barcelona this summer .
[E2]Aston Villa[/E2] done deal for[E1] Mateu Alemany[/E1] to join in senior football role from Barcelona this summer.,[ORG]Aston Villa[/ORG] done deal f[PER]or Mateu Alema[/PER]ny to join in senior football role from Barcelona this summer., Mateu Alemany,Aston Villa,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Aston Villa[/E2] done deal for[E1] Mateu Alemany[/E1] to join in senior football role from Barcelona this summer.,[E1] Mateu Alemany[/E1]employed[E2]Aston Villa[/E2] to join in senior football role from Barcelona this summer.,[E1] Mateu Alemany[/E1]employed[E2]Aston Villa[/E2] to join in senior football role from Barcelona this summer.
[E2]Aston Villa[/E2] done deal for[E1] Mateu Alemany[/E1] to join in senior football role from Barcelona this summer.,[ORG]Aston Villa[/ORG] done deal f[PER]or Mateu Alema[/PER]ny to join in senior football role from Barcelona this summer., Mateu Alemany,Aston Villa,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Aston Villa[/E2] done deal for[E1] Mateu Alemany[/E1] to join in senior football role from Barcelona this summer.,[E1] Mateu Alemany[/E1]employed[E2]Aston Villa[/E2] to join in senior football role from Barcelona this summer.,[E1] Mateu Alemany[/E1]employed[E2]Aston Villa[/E2] to join in senior football office from Barcelona this summer .
[E2]Swansea[/E2] to name Luton COO [E1]Paul Watson[/E1] as sporting director.,[ORG]Swansea[/ORG] to name Luton CO[PER]O Paul Wats[/PER]on as sporting director.,Paul Watson,Swansea,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Swansea[/E2] to name Luton COO [E1]Paul Watson[/E1] as sporting director.,[E2]Swansea[/E2] to name Luton COO [E1]Paul Watson[/E1] as sporting director.,[E2]Swansea[/E2] to name Luton COO [E1]Paul Watson[/E1] as sporting director.
[E2]Swansea[/E2] to name Luton COO [E1]Paul Watson[/E1] as sporting director.,[ORG]Swansea[/ORG] to name Luton CO[PER]O Paul Wats[/PER]on as sporting director.,Paul Watson,Swansea,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Swansea[/E2] to name Luton COO [E1]Paul Watson[/E1] as sporting director.,[E2]Swansea[/E2] to name Luton COO [E1]Paul Watson[/E1] as sporting director.,[E2]Swansea[/E2] to identify Luton COO [E1]Paul Watson[/E1] as sporting music_director .
[E2]Swansea[/E2] to name Luton COO [E1]Paul Watson[/E1] as sporting director.,[ORG]Swansea[/ORG] to name Luton CO[PER]O Paul Wats[/PER]on as sporting director.,Paul Watson,Swansea,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Swansea[/E2] to name Luton COO [E1]Paul Watson[/E1] as sporting director.,[E1]Paul Watson[/E1]employed[E2]Swansea[/E2] as sporting director.,[E1]Paul Watson[/E1]employed[E2]Swansea[/E2] as sporting director.
[E2]Swansea[/E2] to name Luton COO [E1]Paul Watson[/E1] as sporting director.,[ORG]Swansea[/ORG] to name Luton CO[PER]O Paul Wats[/PER]on as sporting director.,Paul Watson,Swansea,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Swansea[/E2] to name Luton COO [E1]Paul Watson[/E1] as sporting director.,[E1]Paul Watson[/E1]employed[E2]Swansea[/E2] as sporting director.,[E1]Paul Watson[/E1]employed[E2]Swansea[/E2] as betting director .
[E1]Lisandro Martinez[/E1] the [E2]Utd[/E2] player set to miss rest of season with foot injury suffered in Man Utd draw vs Sevilla.,[PER]Lisandro Martinez[/PER] the [ORG]Utd[/ORG] player set to miss rest of season with foot injury suffered in Man Utd draw vs Sevilla.,Lisandro Martinez,Utd,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Lisandro Martinez[/E1] the [E2]Utd[/E2] player set to miss rest of season with foot injury suffered in Man Utd draw vs Sevilla.,[E1]Lisandro Martinez[/E1] the [E2]Utd[/E2] player set to miss rest of season with foot injury suffered in Man Utd draw vs Sevilla.,[E1]Lisandro Martinez[/E1] the [E2]Utd[/E2] player set to miss rest of season with foot injury suffered in Man Utd draw vs Sevilla.
[E1]Lisandro Martinez[/E1] the [E2]Utd[/E2] player set to miss rest of season with foot injury suffered in Man Utd draw vs Sevilla.,[PER]Lisandro Martinez[/PER] the [ORG]Utd[/ORG] player set to miss rest of season with foot injury suffered in Man Utd draw vs Sevilla.,Lisandro Martinez,Utd,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Lisandro Martinez[/E1] the [E2]Utd[/E2] player set to miss rest of season with foot injury suffered in Man Utd draw vs Sevilla.,[E1]Lisandro Martinez[/E1] the [E2]Utd[/E2] player set to miss rest of season with foot injury suffered in Man Utd draw vs Sevilla.,[E1]Lisandro Martinez[/E1] the [E2]Utd[/E2] actor set to miss rest of season with hoof injury suffered in humanity Utd draw vs Sevilla .
[E1]Lisandro Martinez[/E1] the [E2]Utd[/E2] player set to miss rest of season with foot injury suffered in Man Utd draw vs Sevilla.,[PER]Lisandro Martinez[/PER] the [ORG]Utd[/ORG] player set to miss rest of season with foot injury suffered in Man Utd draw vs Sevilla.,Lisandro Martinez,Utd,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Lisandro Martinez[/E1] the [E2]Utd[/E2] player set to miss rest of season with foot injury suffered in Man Utd draw vs Sevilla.,[E2]Utd[/E2] employed [E1]Lisandro Martinez[/E1] player set to miss rest of season with foot injury suffered in Man Utd draw vs Sevilla.,[E2]Utd[/E2] employed [E1]Lisandro Martinez[/E1] player set to miss rest of season with foot injury suffered in Man Utd draw vs Sevilla.
[E1]Lisandro Martinez[/E1] the [E2]Utd[/E2] player set to miss rest of season with foot injury suffered in Man Utd draw vs Sevilla.,[PER]Lisandro Martinez[/PER] the [ORG]Utd[/ORG] player set to miss rest of season with foot injury suffered in Man Utd draw vs Sevilla.,Lisandro Martinez,Utd,employedBy,"['PER', 'ORG']",Admin.txt,2,[E1]Lisandro Martinez[/E1] the [E2]Utd[/E2] player set to miss rest of season with foot injury suffered in Man Utd draw vs Sevilla.,[E2]Utd[/E2] employed [E1]Lisandro Martinez[/E1] player set to miss rest of season with foot injury suffered in Man Utd draw vs Sevilla.,[E2]Utd[/E2] employed [E1]Lisandro Martinez[/E1] role_player set to young_woman rest of season with foot injury suffered in Man Utd draw vs Sevilla .
[E2]Nottingham Forest[/E2] hired [E1]Ross Wilson[/E1] to senior football role.,[ORG]Nottingham Forest[/ORG] hire[PER]d Ross Wils[/PER]on to senior football role.,Ross Wilson,Nottingham Forest,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Nottingham Forest[/E2] hired [E1]Ross Wilson[/E1] to senior football role.,[E2]Nottingham Forest[/E2] hired [E1]Ross Wilson[/E1] to senior football role.,[E2]Nottingham Forest[/E2] hired [E1]Ross Wilson[/E1] to senior football role.
[E2]Nottingham Forest[/E2] hired [E1]Ross Wilson[/E1] to senior football role.,[ORG]Nottingham Forest[/ORG] hire[PER]d Ross Wils[/PER]on to senior football role.,Ross Wilson,Nottingham Forest,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Nottingham Forest[/E2] hired [E1]Ross Wilson[/E1] to senior football role.,[E2]Nottingham Forest[/E2] hired [E1]Ross Wilson[/E1] to senior football role.,[E2]Nottingham Forest[/E2] engage [E1]Ross Wilson[/E1] to aged football role .
[E2]Nottingham Forest[/E2] hired [E1]Ross Wilson[/E1] to senior football role.,[ORG]Nottingham Forest[/ORG] hire[PER]d Ross Wils[/PER]on to senior football role.,Ross Wilson,Nottingham Forest,employedBy,"['PER', 'ORG']",Admin.txt,2,[E2]Nottingham Forest[/E2] hired [E1]Ross Wilson[/E1] to senior football role.,[E1]Ross Wilson[/E1]employed[E2]Nottingham Forest[/E2] to senior football role.,[E1]Ross Wilson[/E1]employed[E2]Nottingham Forest[/E2] to senior football role.
